# eto sig
1.294937624143826516e-01 6.983368217115530570e+02
1.295226513032715632e-01 6.983236037896836024e+02
1.295741327847530211e-01 6.983598994886546052e+02
1.296082068588270964e-01 6.981252635134177353e+02
1.296522809329011816e-01 6.984916142938767507e+02
1.296952438958641485e-01 6.980800010620436069e+02
1.297426513032715334e-01 6.984593196955796657e+02
1.297763550069752636e-01 6.980203775171789857e+02
1.298270957477159759e-01 6.984273823384144180e+02
1.298659846366048698e-01 6.979880114706558061e+02
1.299074661180863455e-01 6.984424936382812348e+02
1.299674661180863777e-01 6.979623972815198840e+02
1.299930216736419064e-01 6.983502539781012501e+02
1.300519105625308203e-01 6.981315866814470610e+02
1.300778364884567495e-01 6.983592207305044894e+02
1.301352438958641444e-01 6.982485831520469901e+02
1.301670957477159829e-01 6.983221748251572762e+02
1.302204290810493326e-01 6.981675608633994443e+02
1.302541327847530350e-01 6.981680252768705941e+02
1.303141327847530118e-01 6.981954971198908879e+02
1.303356142662345230e-01 6.980332024738036125e+02
1.303889475995678449e-01 6.983275334421314255e+02
1.304337624143826480e-01 6.981248348240596897e+02
1.304722809329011690e-01 6.985465579799172247e+02
1.305219105625308185e-01 6.980305946135428030e+02
1.305604290810493118e-01 6.983975884280387163e+02
1.306045031551233970e-01 6.981168683468250720e+02
1.306396883403085907e-01 6.984920429832345690e+02
1.306900587106789580e-01 6.983373575732504150e+02
1.307326513032715520e-01 6.985152636567886475e+02
1.307774661180863551e-01 6.982104297991918429e+02
1.308122809329011760e-01 6.984866486421473155e+02
1.308745031551233895e-01 6.984420292248100850e+02
1.309070957477159736e-01 6.984702155500935987e+02
1.309622809329011595e-01 6.984393499163230672e+02
1.310045031551234085e-01 6.983525045972303360e+02
1.310404290810493200e-01 6.986414769485842271e+02
1.310926513032715512e-01 6.983715098254315308e+02
1.311182068588271077e-01 6.986190422055194631e+02
1.311752438958641298e-01 6.983103858678144888e+02
1.312078364884567416e-01 6.987317517825401865e+02
1.312589475995678268e-01 6.984063765598760938e+02
1.312941327847530204e-01 6.988011637344108067e+02
1.313489475995678335e-01 6.983844419543958111e+02
1.313789475995678357e-01 6.987557226624708164e+02
1.314341327847530216e-01 6.984692867231515265e+02
1.314730216736419155e-01 6.988362805376472124e+02
1.315096883403085726e-01 6.984922216038004308e+02
1.315582068588271036e-01 6.987390395016249158e+02
1.315930216736419245e-01 6.985158709667124413e+02
1.316500587106789466e-01 6.986644118292329040e+02
1.316793179699382310e-01 6.984855054705261637e+02
1.317356142662345075e-01 6.985115840731332355e+02
1.317622809329011824e-01 6.986628042441408297e+02
1.318148735254937864e-01 6.985376983998534115e+02
1.318433920440122697e-01 6.987595451425789861e+02
1.319026513032715564e-01 6.984727519621279725e+02
1.319267253773456217e-01 6.988334226085943328e+02
1.319785772291974801e-01 6.985414494317352592e+02
1.320174661180863740e-01 6.990212599955913220e+02
1.320567253773456129e-01 6.985109767632095554e+02
1.321119105625307988e-01 6.989172313780684362e+02
1.321452438958641284e-01 6.985653488634395671e+02
1.321956142662344957e-01 6.989076930398547347e+02
1.322385772291974626e-01 6.985689569988686571e+02
1.322848735254937846e-01 6.988331368156891585e+02
1.323222809329011873e-01 6.985508448734964304e+02
1.323733920440122724e-01 6.987574374199025442e+02
1.324085772291974661e-01 6.986397621911523856e+02
1.324626513032715613e-01 6.986166486899376196e+02
1.324996883403085912e-01 6.986097182119846138e+02
1.325474661180863489e-01 6.986416555691498615e+02
1.325889475995678246e-01 6.987519001823626468e+02
1.326252438958641366e-01 6.985977149099627468e+02
1.326800587106789497e-01 6.989768906470461616e+02
1.327130216736419066e-01 6.986718424447703910e+02
1.327693179699382109e-01 6.990455166684271262e+02
1.328030216736419133e-01 6.985791026470061524e+02
1.328422809329011800e-01 6.991029610423889835e+02
1.328933920440122929e-01 6.987696193424901594e+02
1.329356142662345142e-01 6.990601635548229069e+02
1.329800587106789722e-01 6.986595176257300182e+02
1.330278364884567299e-01 6.989937524284580377e+02
1.330667253773456238e-01 6.987201771698762514e+02
1.331085772291974723e-01 6.988707543068469477e+02
1.331611698217900486e-01 6.986945987048535471e+02
1.331889475995678418e-01 6.988721832713733875e+02
1.332463550069752645e-01 6.989260909581323631e+02
1.332752438958641483e-01 6.988929032570064237e+02
1.333359846366048707e-01 6.990882427077668808e+02
1.333741327847530467e-01 6.988824718159635268e+02
1.334145031551234040e-01 6.991518316291922019e+02
1.334537624143826706e-01 6.989144806213552101e+02
1.335033920440122923e-01 6.992399987404718331e+02
1.335456142662345136e-01 6.988246702008701732e+02
1.335952438958641353e-01 6.992207077193652367e+02
1.336359846366048654e-01 6.988321008164075465e+02
1.336707994514197140e-01 6.992823675386799778e+02
1.337356142662345093e-01 6.988621447955754320e+02
1.337578364884567383e-01 6.992407489468482709e+02
1.338207994514196975e-01 6.989350577105354887e+02
1.338445031551233899e-01 6.991724801665989162e+02
1.339148735254937772e-01 6.990014331127873675e+02
1.339437624143826611e-01 6.991253957854535201e+02
1.339967253773456379e-01 6.990739887866160416e+02
1.340267253773456124e-01 6.991258601989247836e+02
1.340926513032715262e-01 6.992752227160478924e+02
1.341159846366048736e-01 6.990323701947842210e+02
1.341748735254937597e-01 6.992411419120930987e+02
1.342119105625308173e-01 6.988878661570506665e+02
1.342548735254937842e-01 6.992572892112414138e+02
1.343000587106789601e-01 6.987517215617968986e+02
1.343267253773456071e-01 6.992345329511583714e+02
1.343826513032715386e-01 6.988467477028030999e+02
1.344093179699382135e-01 6.993956844256244949e+02
1.344600587106789535e-01 6.989601360379740527e+02
1.344982068588271018e-01 6.993136975859215454e+02
1.345489475995678419e-01 6.989649230691375124e+02
1.345837624143826627e-01 6.993328099864623937e+02
1.346441327847530400e-01 6.990560195576962315e+02
1.346726513032715511e-01 6.991931644281187346e+02
1.347226513032715456e-01 6.990639145867046409e+02
1.347711698217900489e-01 6.991395425342651606e+02
1.348111698217900611e-01 6.992246016476997283e+02
1.348615401921604284e-01 6.990556623165646215e+02
1.348941327847530125e-01 6.991697294098854627e+02
1.349533920440122992e-01 6.990443020485797661e+02
1.349926513032715381e-01 6.992627550005551029e+02
1.350285772291974773e-01 6.989873220880891722e+02
1.350726513032715348e-01 6.992740438203136364e+02
1.351111698217900559e-01 6.988296715767127125e+02
1.351552438958641411e-01 6.992198860647627043e+02
1.352026513032715538e-01 6.990142580694119943e+02
1.352463550069752385e-01 6.992976931832257605e+02
1.352859846366048779e-01 6.989527054224367930e+02
1.353359846366048724e-01 6.992451787368801206e+02
1.353696883403085749e-01 6.989006553895621892e+02
1.354211698217900606e-01 6.991927714628740205e+02
1.354585772291974632e-01 6.990342278486685927e+02
1.355170957477159766e-01 6.991360772952884872e+02
1.355474661180863516e-01 6.991328621251041113e+02
1.355941327847530187e-01 6.991173578599925804e+02
1.356333920440122853e-01 6.992830462968300935e+02
1.356796883403085796e-01 6.991019250431073715e+02
1.357196883403085641e-01 6.997311338481997609e+02
1.357719105625308231e-01 6.992137415172991268e+02
1.358085772291974802e-01 6.993399548090944791e+02
1.358478364884567191e-01 6.989812132647385852e+02
1.358967253773456230e-01 6.994065802801384280e+02
1.359341327847530256e-01 6.990310841267103115e+02
1.359867253773456297e-01 6.994674898930767313e+02
1.360196883403085866e-01 6.992088473137962410e+02
1.360756142662345181e-01 6.995922742203456437e+02
1.361178364884567393e-01 6.993247363368882361e+02
1.361630216736419152e-01 6.995427963236187452e+02
1.362059846366048821e-01 6.994209770977419112e+02
1.362537624143826676e-01 6.995282208854492865e+02
1.362896883403085790e-01 6.995162175834273057e+02
1.363407994514196919e-01 6.995116448969428120e+02
1.363807994514197042e-01 6.995806281594553866e+02
1.364237624143826710e-01 6.993829309172264175e+02
1.364785772291974564e-01 6.996804413316252749e+02
1.365045031551234134e-01 6.994644533434579898e+02
1.365630216736419267e-01 6.997644644457783443e+02
1.365952438958641380e-01 6.993869677420134394e+02
1.366426513032715506e-01 6.997562836238646469e+02
1.366837624143826535e-01 6.992837250549800956e+02
1.367300587106789478e-01 6.997213811653069797e+02
1.367648735254937686e-01 6.993427412899209230e+02
1.368222809329011636e-01 6.998137994460527125e+02
1.368496883403085840e-01 6.994904604978388534e+02
1.368982068588271150e-01 6.997104853107931604e+02
1.369467253773456183e-01 6.994439834266171374e+02
1.369815401921604392e-01 6.995754481630470991e+02
1.370374661180863707e-01 6.994024362830118662e+02
1.370704290810493275e-01 6.994549150052444020e+02
1.371219105625308132e-01 6.994022219383327865e+02
1.371548735254937701e-01 6.992283526795816897e+02
1.372026513032715556e-01 6.994293365402215841e+02
1.372470957477159859e-01 6.991136068281106191e+02
1.372926513032715345e-01 6.994764923695931884e+02
1.373304290810493378e-01 6.991066406260443955e+02
1.373785772291974683e-01 6.993781081619496263e+02
1.374178364884567349e-01 6.991526532837950754e+02
1.374530216736419286e-01 6.994777069894406623e+02
1.375093179699382329e-01 6.990644147242888948e+02
1.375348735254937615e-01 6.994902104290466696e+02
1.375978364884567207e-01 6.990418370847717142e+02
1.376182068588270857e-01 6.994627385860263757e+02
1.376837624143826544e-01 6.991481520455366763e+02
1.377133920440122838e-01 6.994350523983271160e+02
1.377659846366048602e-01 6.993047308335184198e+02
1.378082068588271092e-01 6.992833320897352678e+02
1.378504290810493305e-01 6.992080971074198033e+02
1.378904290810493150e-01 6.992854398124118234e+02
1.379456142662345008e-01 6.993787154718734200e+02
1.379811698217900673e-01 6.992761872671031824e+02
1.380215401921604523e-01 6.995208617181382351e+02
1.380748735254937742e-01 6.992080256591933676e+02
1.380993179699382123e-01 6.994846017432805638e+02
1.381563550069752622e-01 6.990880283630879148e+02
1.381841327847530276e-01 6.993526368692663482e+02
1.382326513032715587e-01 6.989359508133645704e+02
1.382748735254937800e-01 6.994480202514042730e+02
1.383156142662345101e-01 6.989972891156608057e+02
1.383582068588271041e-01 6.993617465181221178e+02
1.383993179699382070e-01 6.989842498143573266e+02
1.384467253773456197e-01 6.993923978072136833e+02
1.384900587106789593e-01 6.991983444245270221e+02
1.385285772291974804e-01 6.994212271665340950e+02
1.385733920440122835e-01 6.993660334117013235e+02
1.386211698217900690e-01 6.994112244148491300e+02
1.386574661180863532e-01 6.995957394593223171e+02
1.387041327847530203e-01 6.993939696681927671e+02
1.387485772291974784e-01 6.996394300497172480e+02
1.387922809329011908e-01 6.994554508669416464e+02
1.388359846366048755e-01 6.998455939067654299e+02
1.388741327847530238e-01 6.994488419060070328e+02
1.389233920440122727e-01 6.998887486354631164e+02
1.389645031551234033e-01 6.993965060802271410e+02
1.390015401921604332e-01 6.997630354812519045e+02
1.390456142662345185e-01 6.994765638178193967e+02
1.390985772291974676e-01 6.997447447353138159e+02
1.391252438958641424e-01 6.994384819131905715e+02
1.391845031551234013e-01 6.997373855680028782e+02
1.392211698217900584e-01 6.995134311026008618e+02
1.392641327847530253e-01 6.997215955099860594e+02
1.393045031551234103e-01 6.996713674068826094e+02
1.393493179699382134e-01 6.996582923814657988e+02
1.393963550069752533e-01 6.996890865670100084e+02
1.394337624143826559e-01 6.996566490722606204e+02
1.394796883403085774e-01 6.998859264305234547e+02
1.395256142662345267e-01 6.995733761644838751e+02
1.395711698217900476e-01 6.997985809738464695e+02
1.396074661180863596e-01 6.994938185644757596e+02
1.396585772291974725e-01 6.999084326218143133e+02
1.396856142662345202e-01 6.995684819609809892e+02
1.397496883403085699e-01 6.999900622203856528e+02
1.397759846366048719e-01 6.995165748245590294e+02
1.398319105625308034e-01 6.998285535047878057e+02
1.398774661180863521e-01 6.993920048419689692e+02
1.399133920440122913e-01 6.997366353616264405e+02
1.399600587106789584e-01 6.994918180141389712e+02
1.400082068588270889e-01 6.997664292720021422e+02
1.400452438958641466e-01 6.995287567471465309e+02
1.401000587106789597e-01 6.995900236012164441e+02
1.401393179699381986e-01 6.994758136114429590e+02
1.401700587106789464e-01 6.995303286081257284e+02
1.402311698217900693e-01 6.996496471460810653e+02
1.402519105625308071e-01 6.994610952768209700e+02
1.403196883403085848e-01 6.996641511360243157e+02
1.403474661180863503e-01 6.995195756500644393e+02
1.404007994514197000e-01 6.998715653370329619e+02
1.404396883403085661e-01 6.994422329450723055e+02
1.404733920440122963e-01 6.999182210288203123e+02
1.405252438958641270e-01 6.994613096215000496e+02
1.405589475995678572e-01 6.998500236967972796e+02
1.406107994514196879e-01 6.995368661208340200e+02
1.406511698217900730e-01 6.998026177986334915e+02
1.406996883403085763e-01 6.994918894623651795e+02
1.407311698217900697e-01 6.997566051408830390e+02
1.407848735254937644e-01 6.995668386517755835e+02
1.408211698217900487e-01 6.997411365998846122e+02
1.408741327847530256e-01 6.996443957014466832e+02
1.409104290810493376e-01 6.996317136412747004e+02
1.409537624143826495e-01 6.998637417562507608e+02
1.410026513032715534e-01 6.996990893186950871e+02
1.410352438958641375e-01 6.998313757097275811e+02
1.410859846366048775e-01 6.996368221894565522e+02
1.411252438958641442e-01 6.999812740885481617e+02
1.411722809329011841e-01 6.995910953246113877e+02
1.412163550069752416e-01 7.001007712470694742e+02
1.412648735254937726e-01 6.996750469905381351e+02
1.412959846366048655e-01 7.000867316705974872e+02
1.413570957477159884e-01 6.998831399496968970e+02
1.413837624143826632e-01 7.001160611675020391e+02
1.414441327847530128e-01 6.999473361810458982e+02
1.414722809329011788e-01 7.001754703676875806e+02
1.415207994514197098e-01 6.999229366117574500e+02
1.415715401921604499e-01 7.001630741004209995e+02
1.416126513032715528e-01 7.000434697695603745e+02
1.416582068588271015e-01 7.000192130967244566e+02
1.417004290810493228e-01 7.000560089332795997e+02
1.417482068588271082e-01 6.999831674665457513e+02
1.417915401921604479e-01 7.001383172900009413e+02
1.418430216736419058e-01 6.998042968319521151e+02
1.418600587106789712e-01 7.001557863813363838e+02
1.419263550069752577e-01 6.997438873565979520e+02
1.419522809329011870e-01 7.002881442205951998e+02
1.420033920440122999e-01 6.997542830735276311e+02
1.420467253773456118e-01 7.002728900242758527e+02
1.420911698217900698e-01 6.998203369587611178e+02
1.421352438958641273e-01 7.002431318380131415e+02
1.421837624143826584e-01 6.998494163868735995e+02
1.422256142662345069e-01 7.001292790893714937e+02
1.422756142662345014e-01 6.998398780486597843e+02
1.423082068588270854e-01 7.001380672212087575e+02
1.423548735254937803e-01 6.998756378859332017e+02
1.424119105625308024e-01 6.999783447112690737e+02
1.424400587106789684e-01 6.999053603480825814e+02
1.424956142662345271e-01 6.999213647507784799e+02
1.425326513032715570e-01 7.001529641763966083e+02
1.425800587106789419e-01 6.998725298880882519e+02
1.426274661180863546e-01 7.001558935536759236e+02
1.426615401921604298e-01 6.998685645115274383e+02
1.427193179699381975e-01 7.002007987639183284e+02
1.427548735254937640e-01 6.998358054997595445e+02
1.428026513032715494e-01 7.002019776596526981e+02
1.428470957477160075e-01 6.998623485158376525e+02
1.428856142662345008e-01 7.001972620767154467e+02
1.429226513032715307e-01 6.999431207356930145e+02
1.429759846366048803e-01 7.001616451358945596e+02
1.430133920440122830e-01 6.998690289249984744e+02
1.430685772291974689e-01 7.001854731193725456e+02
1.431011698217900530e-01 6.999663414092470930e+02
1.431511698217900475e-01 7.000789080898155134e+02
1.431967253773456239e-01 7.001629312039683555e+02
1.432296883403085808e-01 7.001879380831807111e+02
1.432904290810493309e-01 7.002703893363545831e+02
1.433248735254937511e-01 7.001693258202240031e+02
1.433730216736419094e-01 7.003765256765539107e+02
1.434133920440122945e-01 7.001118099980360512e+02
1.434641327847530345e-01 7.004081415167007663e+02
1.434945031551234096e-01 7.001070586909858093e+02
1.435578364884567137e-01 7.005746873322540296e+02
1.435911698217900712e-01 7.002008702121446504e+02
1.436448735254937659e-01 7.005726510578040234e+02
1.436904290810493423e-01 7.003184025444420513e+02
1.437285772291974628e-01 7.006368830132661287e+02
1.437830216736419309e-01 7.003280123308821885e+02
1.438182068588270968e-01 7.006157700623883784e+02
1.438793179699382196e-01 7.003645580986451478e+02
1.439100587106789397e-01 7.005475727303654594e+02
1.439678364884567352e-01 7.004474737652901695e+02
1.440089475995678381e-01 7.004706229906180397e+02
1.440556142662345052e-01 7.004101420670376683e+02
1.440830216736419256e-01 7.002852148433161119e+02
1.441467253773456303e-01 7.004630852027412402e+02
1.441700587106789500e-01 7.001394247375088753e+02
1.442259846366048814e-01 7.005045608981204168e+02
1.442630216736419113e-01 7.001069157945331654e+02
1.443096883403085784e-01 7.005671852684904479e+02
1.443519105625307997e-01 7.001013428328800501e+02
1.443952438958641393e-01 7.005292462603141530e+02
1.444419105625308064e-01 7.001170614426706607e+02
1.444796883403085819e-01 7.005158139937658461e+02
1.445252438958641306e-01 7.000591526552377672e+02
1.445730216736419160e-01 7.004720519551444795e+02
1.446085772291974825e-01 7.000741567827650442e+02
1.446545031551234040e-01 7.004009252458422452e+02
1.447067253773456352e-01 7.000774791252888463e+02
1.447430216736419195e-01 7.001740414031612545e+02
1.447926513032715412e-01 7.001587157586154717e+02
1.448367253773456265e-01 7.002024420731237342e+02
1.448785772291974749e-01 7.002464541805372846e+02
1.449233920440123058e-01 7.001868306356726634e+02
1.449607994514197085e-01 7.002888587028584197e+02
1.450152438958641488e-01 7.000522579013977520e+02
1.450519105625308058e-01 7.003366932903801398e+02
1.451041327847530371e-01 6.999978858011677403e+02
1.451470957477159762e-01 7.002855720844478356e+02
1.451959846366048801e-01 6.999094328969829348e+02
1.452304290810493281e-01 7.003394797712066975e+02
1.452833920440122772e-01 6.999078253118906332e+02
1.453148735254937707e-01 7.002661381668885952e+02
1.453678364884567475e-01 6.999221864053811260e+02
1.454089475995678504e-01 7.002513126599269526e+02
1.454515401921604445e-01 6.999884189111802471e+02
1.455019105625308118e-01 7.001951543540390048e+02
1.455322809329011868e-01 6.999872042913328869e+02
1.455933920440122820e-01 7.000446486652946305e+02
1.456245031551234026e-01 7.000065310365525875e+02
1.456707994514196969e-01 6.998990371800531420e+02
1.457104290810493363e-01 6.999853466374485151e+02
1.457641327847530310e-01 6.997126644816958105e+02
1.457930216736419149e-01 6.998890701524815086e+02
1.458493179699382192e-01 6.996530409368314167e+02
1.458848735254937856e-01 7.001389245999246214e+02
1.459363550069752435e-01 6.997752888520658416e+02
1.459637624143826640e-01 7.001652532713238770e+02
1.460063550069752580e-01 6.997542830735276311e+02
1.460619105625308167e-01 7.002282706069386222e+02
1.460922809329011640e-01 6.998975367673004939e+02
1.461370957477159949e-01 7.002877512553504857e+02
1.461863550069752715e-01 7.000040303486314315e+02
1.462367253773456111e-01 7.002147668921639934e+02
1.462782068588271145e-01 7.002551708641483401e+02
1.463333920440123004e-01 7.002081579312293798e+02
1.463559846366048744e-01 7.002751406434048249e+02
1.464174661180863424e-01 7.002447036989924527e+02
1.464400587106789442e-01 7.002735687824258548e+02
1.464930216736419211e-01 7.002955748361326869e+02
1.465426513032715428e-01 7.004855556699191084e+02
1.465811698217900638e-01 7.001830796037908158e+02
1.466400587106789499e-01 7.005942284221528098e+02
1.466707994514196978e-01 7.002794275369840307e+02
1.467270957477160020e-01 7.007176909572348222e+02
1.467604290810493317e-01 7.002427745968816453e+02
1.468037624143826714e-01 7.007357673584938311e+02
1.468530216736419203e-01 7.003773473311565567e+02
1.468945031551233960e-01 7.007286225358618594e+02
1.469296883403085896e-01 7.003135083409390518e+02
1.469867253773456117e-01 7.006614969272336566e+02
1.470222809329011782e-01 7.003354429464195618e+02
1.470619105625308176e-01 7.004540827262248968e+02
1.471119105625308121e-01 7.004120354450352579e+02
1.471541327847530334e-01 7.003623789277423839e+02
1.472063550069752369e-01 7.002980397999407387e+02
1.472363550069752391e-01 7.002213044048722850e+02
1.472882068588270976e-01 7.003958881458867154e+02
1.473267253773456187e-01 7.002016918667474101e+02
1.473674661180863488e-01 7.004526537616984569e+02
1.474141327847530158e-01 7.001563936912600639e+02
1.474704290810493201e-01 7.004221810931727532e+02
1.475052438958641410e-01 6.999312603301236777e+02
1.475545031551234176e-01 7.004137502024669857e+02
1.475922809329011931e-01 6.999809168474166654e+02
1.476422809329011876e-01 7.004052121394216783e+02
1.476859846366048723e-01 7.000249289548301022e+02
1.477215401921604387e-01 7.002702464399019391e+02
1.477833920440122795e-01 7.000429339078630164e+02
1.478089475995678359e-01 7.003610571355554839e+02
1.478700587106789588e-01 7.001122386873939831e+02
1.478985772291974699e-01 7.003553412774498383e+02
1.479548735254937741e-01 7.002151955815219253e+02
1.479896883403085672e-01 7.002414170805815274e+02
1.480474661180863627e-01 7.003103646189811116e+02
1.480707994514196824e-01 7.002676385796412433e+02
1.481319105625308052e-01 7.005145993739185997e+02
1.481693179699382079e-01 7.003329422584982922e+02
1.482126513032715476e-01 7.005357123247961226e+02
1.482578364884567235e-01 7.002142310304667490e+02
1.482900587106789347e-01 7.006750363661212759e+02
1.483515401921604304e-01 7.001903315987623273e+02
1.483759846366048685e-01 7.005637200295138882e+02
1.484356142662345279e-01 7.002418814940526772e+02
1.484670957477159936e-01 7.005886554604996945e+02
1.485170957477160159e-01 7.002337721203651881e+02
1.485522809329011817e-01 7.006035166915744412e+02
1.486156142662345137e-01 7.003274050209585084e+02
1.486433920440122791e-01 7.005894056668761323e+02
1.487037624143826564e-01 7.004059623457980024e+02
1.487385772291974495e-01 7.004696941636758538e+02
1.487845031551233987e-01 7.004987735917884493e+02
1.488267253773456200e-01 7.004076056550032945e+02
1.488693179699382141e-01 7.004901998046299241e+02
1.489241327847530272e-01 7.003201173018737791e+02
1.489593179699382208e-01 7.005748302287067872e+02
1.490111698217900515e-01 7.003784547786644907e+02
1.490515401921604366e-01 7.006723927817475897e+02
1.490956142662344941e-01 7.003039700027253502e+02
1.491389475995678338e-01 7.007170121990847065e+02
1.491915401921604378e-01 7.003280123308821885e+02
1.492163550069752487e-01 7.007578448604269852e+02
1.492763550069752254e-01 7.002931455964376255e+02
1.493200587106789656e-01 7.007279795018248478e+02
1.493645031551233959e-01 7.004314693625944983e+02
1.494111698217900908e-01 7.007212990926641396e+02
1.494404290810493197e-01 7.005171715100659640e+02
1.494919105625307776e-01 7.006304883970103674e+02
1.495415401921604548e-01 7.005176359235370001e+02
1.495756142662345300e-01 7.004422937688818820e+02
1.496367253773456252e-01 7.005104196526787064e+02
1.496670957477160002e-01 7.004227169548701113e+02
1.497207994514196949e-01 7.006195925424965480e+02
1.497678364884567348e-01 7.003189026820263052e+02
1.497978364884567370e-01 7.006747148491028838e+02
1.498456142662345225e-01 7.002049784851579943e+02
1.498985772291974439e-01 7.007875315984631470e+02
1.499307994514197107e-01 7.002778556760050606e+02
1.499826513032715414e-01 7.006110187553381365e+02
1.500141327847530071e-01 7.002495979024953385e+02
1.500752438958641577e-01 7.005739371258777055e+02
1.501119105625308148e-01 7.001456050090855570e+02
1.501552438958641544e-01 7.003787048474565609e+02
1.502007994514196754e-01 7.001626454110630675e+02
1.502448735254937606e-01 7.003625575483081320e+02
1.502811698217900727e-01 7.001723266457296404e+02
1.503404290810493316e-01 7.001840441548461058e+02
1.503689475995678426e-01 7.001890098065754273e+02
1.504196883403085827e-01 7.000316093639911514e+02
1.504682068588271138e-01 7.003109362047914601e+02
1.505037624143826525e-01 7.001558221054494879e+02
1.505563550069752288e-01 7.004969516620172953e+02
1.505796883403085762e-01 7.000675120977172128e+02
1.506404290810493263e-01 7.004721948515972372e+02
1.506763550069752655e-01 7.000434697695603745e+02
1.507245031551233960e-01 7.004106064805088181e+02
1.507615401921604537e-01 7.000626178942143270e+02
1.508141327847530300e-01 7.003943162849077453e+02
1.508437624143826594e-01 7.000626893424406489e+02
1.509015401921604549e-01 7.002817496043396659e+02
1.509274661180863841e-01 7.001484272140254461e+02
1.509830216736418873e-01 7.004286471576547228e+02
1.510215401921604361e-01 7.002806778809447223e+02
1.510663550069752392e-01 7.004392214951501501e+02
1.511167253773456065e-01 7.004451516979347616e+02
1.511474661180863821e-01 7.004162508903880280e+02
1.512041327847530314e-01 7.005670423720378039e+02
1.512370957477159883e-01 7.003415874938830257e+02
1.512845031551233732e-01 7.006272732268261052e+02
1.513282068588271134e-01 7.004117139280168658e+02
1.513785772291974807e-01 7.007734562978779422e+02
1.514126513032715560e-01 7.003968526969420054e+02
1.514670957477159963e-01 7.007651325795117145e+02
1.515015401921604166e-01 7.004344701880999082e+02
1.515515401921604388e-01 7.008226484016998938e+02
1.515937624143826323e-01 7.003770258141381646e+02
1.516359846366048814e-01 7.007492710732684600e+02
1.516885772291974577e-01 7.003343712230246183e+02
1.517204290810493239e-01 7.006920767680989002e+02
1.517767253773456282e-01 7.004682651991495277e+02
1.518170957477159855e-01 7.006332748778370387e+02
1.518659846366048893e-01 7.004886279436509540e+02
1.519030216736419192e-01 7.005730440230486238e+02
1.519604290810493141e-01 7.005676139578483799e+02
1.519848735254937522e-01 7.004011395905213249e+02
1.520474661180863662e-01 7.007039371736680096e+02
1.520756142662345045e-01 7.003982816614685589e+02
1.521337624143826728e-01 7.007562015512216931e+02
1.521730216736419117e-01 7.004078914479086961e+02
1.522119105625308055e-01 7.007929973877767225e+02
1.522667253773456186e-01 7.003460172839148754e+02
1.522945031551234119e-01 7.007316590854804872e+02
1.523433920440122880e-01 7.002214473013250426e+02
1.523770957477159904e-01 7.005878338058971622e+02
1.524256142662345215e-01 7.003280837791083968e+02
1.524726513032715614e-01 7.005715436102959757e+02
1.525152438958641554e-01 7.003182953721026252e+02
1.525548735254937671e-01 7.006009802795400674e+02
1.526137624143826532e-01 7.003884575303494557e+02
1.526526513032715471e-01 7.004639068573438863e+02
1.526959846366048867e-01 7.004730165061998832e+02
1.527422809329011810e-01 7.003449812846333771e+02
1.527778364884567197e-01 7.005671138202641259e+02
1.528433920440122606e-01 7.003410516321856676e+02
1.528685772291974443e-01 7.005068829654758247e+02
1.529293179699381944e-01 7.001451405956145209e+02
1.529548735254937786e-01 7.004881635301799179e+02
1.530089475995678461e-01 7.001646816855133011e+02
1.530456142662345032e-01 7.005288175709562211e+02
1.530959846366048704e-01 7.001864376704279493e+02
1.531256142662344999e-01 7.005381058403778525e+02
1.531837624143826404e-01 7.002556710017324804e+02
1.532148735254937610e-01 7.006024806922928292e+02
1.532722809329011837e-01 7.003678089929428552e+02
1.533119105625308232e-01 7.005408208729780881e+02
1.533552438958641628e-01 7.003669873383399818e+02
1.534019105625308022e-01 7.004863773245217544e+02
1.534511698217900788e-01 7.005122773065630781e+02
1.534885772291974815e-01 7.005068115172496164e+02
1.535419105625308034e-01 7.005375342545672765e+02
1.535800587106789517e-01 7.004283256406363307e+02
1.536107994514196995e-01 7.006570671372018069e+02
1.536793179699382228e-01 7.004223239896253972e+02
1.537019105625308246e-01 7.007180481983663185e+02
1.537600587106789374e-01 7.004886279436509540e+02
1.537904290810493124e-01 7.007880317360475146e+02
1.538448735254937805e-01 7.003716314730510248e+02
1.538826513032715559e-01 7.007001861417863893e+02
1.539222809329011676e-01 7.003608785149896221e+02
1.539815401921604265e-01 7.006206642658913779e+02
1.540148735254937840e-01 7.003840991885439280e+02
1.540645031551234057e-01 7.007047588282708830e+02
1.541122809329011911e-01 7.003986746267132730e+02
1.541589475995678304e-01 7.006435634224271780e+02
1.542037624143826613e-01 7.005351764630987645e+02
1.542511698217900740e-01 7.005433930091257935e+02
1.542863550069752399e-01 7.007240498493773657e+02
1.543367253773456071e-01 7.005450363183309719e+02
1.543800587106789468e-01 7.007869242885394669e+02
1.544256142662344955e-01 7.005436788020308541e+02
1.544693179699382357e-01 7.009081362044923935e+02
1.545207994514196936e-01 7.005791171222859930e+02
1.545607994514197059e-01 7.009692601621095491e+02
1.546089475995678364e-01 7.005389632190938300e+02
1.546463550069752391e-01 7.009660092678121828e+02
1.546941327847530245e-01 7.004909500110062481e+02
1.547330216736419184e-01 7.008671963708106887e+02
1.547759846366048853e-01 7.004225383343042495e+02
1.548256142662345070e-01 7.007367676336624527e+02
1.548637624143826830e-01 7.005306037766142708e+02
1.549145031551233953e-01 7.007600240313298627e+02
